id,Date,Year,Quarter,Month,Week,Country,Commodity Type,Commodity Category,Commodity,Movement,Units
261,2000-10-30T00:00:00.000Z,2000,4,10,44,Canada,C,Carload Traffic,10,Received,683.0
262,2000-10-30T00:00:00.000Z,2000,4,10,44,Canada,I,Intermodal Traffic,IC,Received,2859.0
263,2000-10-30T00:00:00.000Z,2000,4,10,44,Canada,I,Intermodal Traffic,IT,Received,346.0
264,2000-11-06T00:00:00.000Z,2000,4,11,45,Canada,C,Carload Traffic,10,Originated,2012.0
265,2000-11-06T00:00:00.000Z,2000,4,11,45,Canada,I,Intermodal Traffic,IC,Originated,18653.0
266,2000-11-06T00:00:00.000Z,2000,4,11,45,Canada,I,Intermodal Traffic,IT,Originated,3192.0
267,2000-11-06T00:00:00.000Z,2000,4,11,45,Canada,C,Carload Traffic,10,Received,674.0
268,2000-11-06T00:00:00.000Z,2000,4,11,45,Canada,I,Intermodal Traffic,IC,Received,
269,2000-11-06T00:00:00.000Z,2000,4,11,45,Canada,I,Intermodal Traffic,IT,Received,428.0
270,2000-11-13T00:00:00.000Z,2000,4,11,46,Canada,C,Carload Traffic,10,Originated,3278.0
271,2000-11-13T00:00:00.000Z,2000,4,11,46,Canada,I,Intermodal Traffic,IC,Originated,19140.0
272,2000-11-13T00:00:00.000Z,2000,4,11,46,Canada,I,Intermodal Traffic,IT,Originated,
273,2000-11-13T00:00:00.000Z,2000,4,11,46,Canada,C,Carload Traffic,10,Received,
274,2000-11-13T00:00:00.000Z,2000,4,11,46,Canada,I,Intermodal Traffic,IC,Received,1487.0
275,2000-11-13T00:00:00.000Z,2000,4,11,46,Canada,I,Intermodal Traffic,IT,Received,246.0
276,2000-11-20T00:00:00.000Z,2000,4,11,47,Canada,C,Carload Traffic,10,Originated,
277,2000-11-20T00:00:00.000Z,2000,4,11,47,Canada,I,Intermodal Traffic,IC,Originated,
278,2000-11-20T00:00:00.000Z,2000,4,11,47,Canada,I,Intermodal Traffic,IT,Originated,2203.0
279,2000-11-20T00:00:00.000Z,2000,4,11,47,Canada,C,Carload Traffic,10,Received,585.0
280,2000-11-20T00:00:00.000Z,2000,4,11,47,Canada,I,Intermodal Traffic,IC,Received,3036.0
281,2000-11-20T00:00:00.000Z,2000,4,11,47,Canada,I,Intermodal Traffic,IT,Received,
282,2000-11-27T00:00:00.000Z,2000,4,11,48,Canada,C,Carload Traffic,10,Originated,3079.0
283,2000-11-27T00:00:00.000Z,2000,4,11,48,Canada,I,Intermodal Traffic,IC,Originated,
284,2000-11-27T00:00:00.000Z,2000,4,11,48,Canada,I,Intermodal Traffic,IT,Originated,3173.0
285,2000-11-27T00:00:00.000Z,2000,4,11,48,Canada,C,Carload Traffic,10,Received,696.0
286,2000-11-27T00:00:00.000Z,2000,4,11,48,Canada,I,Intermodal Traffic,IC,Received,1836.0
287,2000-11-27T00:00:00.000Z,2000,4,11,48,Canada,I,Intermodal Traffic,IT,Received,
288,2000-12-04T00:00:00.000Z,2000,4,12,49,Canada,C,Carload Traffic,10,Originated,2157.0
289,2000-12-04T00:00:00.000Z,2000,4,12,49,Canada,I,Intermodal Traffic,IC,Originated,17357.0
290,2000-12-04T00:00:00.000Z,2000,4,12,49,Canada,I,Intermodal Traffic,IT,Originated,
291,2000-12-04T00:00:00.000Z,2000,4,12,49,Canada,C,Carload Traffic,10,Received,487.0
292,2000-12-04T00:00:00.000Z,2000,4,12,49,Canada,I,Intermodal Traffic,IC,Received,2423.0
293,2000-12-04T00:00:00.000Z,2000,4,12,49,Canada,I,Intermodal Traffic,IT,Received,281.0
294,2000-12-11T00:00:00.000Z,2000,4,12,50,Canada,C,Carload Traffic,10,Originated,1842.0
295,2000-12-11T00:00:00.000Z,2000,4,12,50,Canada,I,Intermodal Traffic,IC,Originated,9272.0
296,2000-12-11T00:00:00.000Z,2000,4,12,50,Canada,I,Intermodal Traffic,IT,Originated,
297,2000-12-11T00:00:00.000Z,2000,4,12,50,Canada,C,Carload Traffic,10,Received,610.0
298,2000-12-11T00:00:00.000Z,2000,4,12,50,Canada,I,Intermodal Traffic,IC,Received,
299,2000-12-11T00:00:00.000Z,2000,4,12,50,Canada,I,Intermodal Traffic,IT,Received,
300,2000-12-18T00:00:00.000Z,2000,4,12,51,Canada,C,Carload Traffic,10,Originated,2364.0
301,2000-12-18T00:00:00.000Z,2000,4,12,51,Canada,I,Intermodal Traffic,IC,Originated,16878.0
302,2000-12-18T00:00:00.000Z,2000,4,12,51,Canada,I,Intermodal Traffic,IT,Originated,2666.0
303,2000-12-18T00:00:00.000Z,2000,4,12,51,Canada,C,Carload Traffic,10,Received,298.0
304,2000-12-18T00:00:00.000Z,2000,4,12,51,Canada,I,Intermodal Traffic,IC,Received,
305,2000-12-18T00:00:00.000Z,2000,4,12,51,Canada,I,Intermodal Traffic,IT,Received,366.0
306,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,C,Carload Traffic,10,Originated,
307,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,C,Carload Traffic,10,Originated,0.0
308,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,12122.0
309,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,0.0
310,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,1578.0
311,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,0.0
312,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,C,Carload Traffic,10,Received,358.0
313,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IC,Received,1628.0
314,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IT,Received,171.0
315,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,C,Carload Traffic,10,Received,0.0
316,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IC,Received,
317,2000-12-25T00:00:00.000Z,2000,4,12,52,Canada,I,Intermodal Traffic,IT,Received,0.0
318,2001-01-01T00:00:00.000Z,2001,1,1,1,Canada,C,Carload Traffic,10,Originated,
319,2001-01-01T00:00:00.000Z,2001,1,1,1,Canada,I,Intermodal Traffic,IC,Originated,
320,2001-01-01T00:00:00.000Z,2001,1,1,1,Canada,I,Intermodal Traffic,IT,Originated,1698.0
321,2001-01-01T00:00:00.000Z,2001,1,1,1,Canada,C,Carload Traffic,10,Received,512.0
322,2001-01-01T00:00:00.000Z,2001,1,1,1,Canada,I,Intermodal Traffic,IC,Received,2037.0
323,2001-01-01T00:00:00.000Z,2001,1,1,1,Canada,I,Intermodal Traffic,IT,Received,234.0
324,2001-01-08T00:00:00.000Z,2001,1,1,2,Canada,C,Carload Traffic,10,Originated,2685.0
325,2001-01-08T00:00:00.000Z,2001,1,1,2,Canada,I,Intermodal Traffic,IC,Originated,14138.0
326,2001-01-08T00:00:00.000Z,2001,1,1,2,Canada,I,Intermodal Traffic,IT,Originated,2085.0
327,2001-01-08T00:00:00.000Z,2001,1,1,2,Canada,C,Carload Traffic,10,Received,
328,2001-01-08T00:00:00.000Z,2001,1,1,2,Canada,I,Intermodal Traffic,IC,Received,2184.0
329,2001-01-08T00:00:00.000Z,2001,1,1,2,Canada,I,Intermodal Traffic,IT,Received,330.0
330,2001-01-15T00:00:00.000Z,2001,1,1,3,Canada,C,Carload Traffic,10,Originated,2812.0
331,2001-01-15T00:00:00.000Z,2001,1,1,3,Canada,I,Intermodal Traffic,IC,Originated,15914.0
332,2001-01-15T00:00:00.000Z,2001,1,1,3,Canada,I,Intermodal Traffic,IT,Originated,2326.0
333,2001-01-15T00:00:00.000Z,2001,1,1,3,Canada,C,Carload Traffic,10,Received,476.0
334,2001-01-15T00:00:00.000Z,2001,1,1,3,Canada,I,Intermodal Traffic,IC,Received,
335,2001-01-15T00:00:00.000Z,2001,1,1,3,Canada,I,Intermodal Traffic,IT,Received,319.0
336,2001-01-22T00:00:00.000Z,2001,1,1,4,Canada,C,Carload Traffic,10,Originated,2156.0
337,2001-01-22T00:00:00.000Z,2001,1,1,4,Canada,I,Intermodal Traffic,IC,Originated,
338,2001-01-22T00:00:00.000Z,2001,1,1,4,Canada,I,Intermodal Traffic,IT,Originated,2198.0
339,2001-01-22T00:00:00.000Z,2001,1,1,4,Canada,C,Carload Traffic,10,Received,
340,2001-01-22T00:00:00.000Z,2001,1,1,4,Canada,I,Intermodal Traffic,IC,Received,2400.0
341,2001-01-22T00:00:00.000Z,2001,1,1,4,Canada,I,Intermodal Traffic,IT,Received,205.0
342,2001-01-29T00:00:00.000Z,2001,1,1,5,Canada,C,Carload Traffic,10,Originated,2903.0
343,2001-01-29T00:00:00.000Z,2001,1,1,5,Canada,I,Intermodal Traffic,IC,Originated,19713.0
344,2001-01-29T00:00:00.000Z,2001,1,1,5,Canada,I,Intermodal Traffic,IT,Originated,2104.0
345,2001-01-29T00:00:00.000Z,2001,1,1,5,Canada,C,Carload Traffic,10,Received,505.0
346,2001-01-29T00:00:00.000Z,2001,1,1,5,Canada,I,Intermodal Traffic,IC,Received,2218.0
347,2001-01-29T00:00:00.000Z,2001,1,1,5,Canada,I,Intermodal Traffic,IT,Received,268.0
348,2001-02-05T00:00:00.000Z,2001,1,2,6,Canada,C,Carload Traffic,10,Originated,
349,2001-02-05T00:00:00.000Z,2001,1,2,6,Canada,I,Intermodal Traffic,IC,Originated,
350,2001-02-05T00:00:00.000Z,2001,1,2,6,Canada,I,Intermodal Traffic,IT,Originated,1833.0
351,2001-02-05T00:00:00.000Z,2001,1,2,6,Canada,C,Carload Traffic,10,Received,658.0
352,2001-02-05T00:00:00.000Z,2001,1,2,6,Canada,I,Intermodal Traffic,IC,Received,1628.0
353,2001-02-05T00:00:00.000Z,2001,1,2,6,Canada,I,Intermodal Traffic,IT,Received,346.0
354,2001-02-12T00:00:00.000Z,2001,1,2,7,Canada,C,Carload Traffic,10,Originated,2169.0
355,2001-02-12T00:00:00.000Z,2001,1,2,7,Canada,I,Intermodal Traffic,IC,Originated,20361.0
356,2001-02-12T00:00:00.000Z,2001,1,2,7,Canada,I,Intermodal Traffic,IT,Originated,1225.0
357,2001-02-12T00:00:00.000Z,2001,1,2,7,Canada,C,Carload Traffic,10,Received,721.0
358,2001-02-12T00:00:00.000Z,2001,1,2,7,Canada,I,Intermodal Traffic,IC,Received,
359,2001-02-12T00:00:00.000Z,2001,1,2,7,Canada,I,Intermodal Traffic,IT,Received,199.0
360,2001-02-19T00:00:00.000Z,2001,1,2,8,Canada,C,Carload Traffic,10,Originated,
361,2001-02-19T00:00:00.000Z,2001,1,2,8,Canada,I,Intermodal Traffic,IC,Originated,13668.0
362,2001-02-19T00:00:00.000Z,2001,1,2,8,Canada,I,Intermodal Traffic,IT,Originated,2313.0
363,2001-02-19T00:00:00.000Z,2001,1,2,8,Canada,C,Carload Traffic,10,Received,
364,2001-02-19T00:00:00.000Z,2001,1,2,8,Canada,I,Intermodal Traffic,IC,Received,2522.0
365,2001-02-19T00:00:00.000Z,2001,1,2,8,Canada,I,Intermodal Traffic,IT,Received,305.0
366,2001-02-26T00:00:00.000Z,2001,1,2,9,Canada,C,Carload Traffic,10,Originated,2948.0
367,2001-02-26T00:00:00.000Z,2001,1,2,9,Canada,I,Intermodal Traffic,IC,Originated,14482.0
368,2001-02-26T00:00:00.000Z,2001,1,2,9,Canada,I,Intermodal Traffic,IT,Originated,2423.0
369,2001-02-26T00:00:00.000Z,2001,1,2,9,Canada,C,Carload Traffic,10,Received,531.0
370,2001-02-26T00:00:00.000Z,2001,1,2,9,Canada,I,Intermodal Traffic,IC,Received,
371,2001-02-26T00:00:00.000Z,2001,1,2,9,Canada,I,Intermodal Traffic,IT,Received,312.0
372,2001-03-05T00:00:00.000Z,2001,1,3,10,Canada,C,Carload Traffic,10,Originated,2008.0
373,2001-03-05T00:00:00.000Z,2001,1,3,10,Canada,I,Intermodal Traffic,IC,Originated,12557.0
374,2001-03-05T00:00:00.000Z,2001,1,3,10,Canada,I,Intermodal Traffic,IT,Originated,
375,2001-03-05T00:00:00.000Z,2001,1,3,10,Canada,C,Carload Traffic,10,Received,
376,2001-03-05T00:00:00.000Z,2001,1,3,10,Canada,I,Intermodal Traffic,IC,Received,
377,2001-03-05T00:00:00.000Z,2001,1,3,10,Canada,I,Intermodal Traffic,IT,Received,
378,2001-03-12T00:00:00.000Z,2001,1,3,11,Canada,C,Carload Traffic,10,Originated,3178.0
379,2001-03-12T00:00:00.000Z,2001,1,3,11,Canada,I,Intermodal Traffic,IC,Originated,18487.0
380,2001-03-12T00:00:00.000Z,2001,1,3,11,Canada,I,Intermodal Traffic,IT,Originated,2139.0
381,2001-03-12T00:00:00.000Z,2001,1,3,11,Canada,C,Carload Traffic,10,Received,
382,2001-03-12T00:00:00.000Z,2001,1,3,11,Canada,I,Intermodal Traffic,IC,Received,2507.0
383,2001-03-12T00:00:00.000Z,2001,1,3,11,Canada,I,Intermodal Traffic,IT,Received,262.0
384,2001-03-19T00:00:00.000Z,2001,1,3,12,Canada,C,Carload Traffic,10,Originated,2928.0
385,2001-03-19T00:00:00.000Z,2001,1,3,12,Canada,I,Intermodal Traffic,IC,Originated,10667.0
386,2001-03-19T00:00:00.000Z,2001,1,3,12,Canada,I,Intermodal Traffic,IT,Originated,3220.0
387,2001-03-19T00:00:00.000Z,2001,1,3,12,Canada,C,Carload Traffic,10,Received,
388,2001-03-19T00:00:00.000Z,2001,1,3,12,Canada,I,Intermodal Traffic,IC,Received,2396.0
389,2001-03-19T00:00:00.000Z,2001,1,3,12,Canada,I,Intermodal Traffic,IT,Received,199.0
390,2001-03-26T00:00:00.000Z,2001,1,3,13,Canada,C,Carload Traffic,10,Originated,2997.0
391,2001-03-26T00:00:00.000Z,2001,1,3,13,Canada,I,Intermodal Traffic,IC,Originated,21838.0
392,2001-03-26T00:00:00.000Z,2001,1,3,13,Canada,I,Intermodal Traffic,IT,Originated,
393,2001-03-26T00:00:00.000Z,2001,1,3,13,Canada,C,Carload Traffic,10,Received,516.0
394,2001-03-26T00:00:00.000Z,2001,1,3,13,Canada,I,Intermodal Traffic,IC,Received,2009.0
395,2001-03-26T00:00:00.000Z,2001,1,3,13,Canada,I,Intermodal Traffic,IT,Received,173.0
396,2001-04-02T00:00:00.000Z,2001,2,4,14,Canada,C,Carload Traffic,10,Originated,
397,2001-04-02T00:00:00.000Z,2001,2,4,14,Canada,I,Intermodal Traffic,IC,Originated,20582.0
398,2001-04-02T00:00:00.000Z,2001,2,4,14,Canada,I,Intermodal Traffic,IT,Originated,2704.0
399,2001-04-02T00:00:00.000Z,2001,2,4,14,Canada,C,Carload Traffic,10,Received,
400,2001-04-02T00:00:00.000Z,2001,2,4,14,Canada,I,Intermodal Traffic,IC,Received,1860.0
401,2001-04-02T00:00:00.000Z,2001,2,4,14,Canada,I,Intermodal Traffic,IT,Received,
402,2001-04-09T00:00:00.000Z,2001,2,4,15,Canada,C,Carload Traffic,10,Originated,2947.0
403,2001-04-09T00:00:00.000Z,2001,2,4,15,Canada,I,Intermodal Traffic,IC,Originated,19740.0
404,2001-04-09T00:00:00.000Z,2001,2,4,15,Canada,I,Intermodal Traffic,IT,Originated,2209.0
405,2001-04-09T00:00:00.000Z,2001,2,4,15,Canada,C,Carload Traffic,10,Received,623.0
406,2001-04-09T00:00:00.000Z,2001,2,4,15,Canada,I,Intermodal Traffic,IC,Received,2685.0
407,2001-04-09T00:00:00.000Z,2001,2,4,15,Canada,I,Intermodal Traffic,IT,Received,336.0
408,2001-04-16T00:00:00.000Z,2001,2,4,16,Canada,C,Carload Traffic,10,Originated,
409,2001-04-16T00:00:00.000Z,2001,2,4,16,Canada,I,Intermodal Traffic,IC,Originated,23304.0
410,2001-04-16T00:00:00.000Z,2001,2,4,16,Canada,I,Intermodal Traffic,IT,Originated,1792.0
411,2001-04-16T00:00:00.000Z,2001,2,4,16,Canada,C,Carload Traffic,10,Received,
412,2001-04-16T00:00:00.000Z,2001,2,4,16,Canada,I,Intermodal Traffic,IC,Received,1548.0
413,2001-04-16T00:00:00.000Z,2001,2,4,16,Canada,I,Intermodal Traffic,IT,Received,229.0
414,2001-04-23T00:00:00.000Z,2001,2,4,17,Canada,C,Carload Traffic,10,Originated,1966.0
415,2001-04-23T00:00:00.000Z,2001,2,4,17,Canada,I,Intermodal Traffic,IC,Originated,19167.0
416,2001-04-23T00:00:00.000Z,2001,2,4,17,Canada,I,Intermodal Traffic,IT,Originated,1991.0
417,2001-04-23T00:00:00.000Z,2001,2,4,17,Canada,C,Carload Traffic,10,Received,429.0
418,2001-04-23T00:00:00.000Z,2001,2,4,17,Canada,I,Intermodal Traffic,IC,Received,
419,2001-04-23T00:00:00.000Z,2001,2,4,17,Canada,I,Intermodal Traffic,IT,Received,286.0
420,2001-04-30T00:00:00.000Z,2001,2,4,18,Canada,C,Carload Traffic,10,Originated,
421,2001-04-30T00:00:00.000Z,2001,2,4,18,Canada,I,Intermodal Traffic,IC,Originated,
422,2001-04-30T00:00:00.000Z,2001,2,4,18,Canada,I,Intermodal Traffic,IT,Originated,1939.0
423,2001-04-30T00:00:00.000Z,2001,2,4,18,Canada,C,Carload Traffic,10,Received,537.0
424,2001-04-30T00:00:00.000Z,2001,2,4,18,Canada,I,Intermodal Traffic,IC,Received,1956.0
425,2001-04-30T00:00:00.000Z,2001,2,4,18,Canada,I,Intermodal Traffic,IT,Received,237.0
426,2001-05-07T00:00:00.000Z,2001,2,5,19,Canada,C,Carload Traffic,10,Originated,2304.0
427,2001-05-07T00:00:00.000Z,2001,2,5,19,Canada,I,Intermodal Traffic,IC,Originated,13338.0
428,2001-05-07T00:00:00.000Z,2001,2,5,19,Canada,I,Intermodal Traffic,IT,Originated,2053.0
429,2001-05-07T00:00:00.000Z,2001,2,5,19,Canada,C,Carload Traffic,10,Received,611.0
430,2001-05-07T00:00:00.000Z,2001,2,5,19,Canada,I,Intermodal Traffic,IC,Received,
431,2001-05-07T00:00:00.000Z,2001,2,5,19,Canada,I,Intermodal Traffic,IT,Received,198.0
432,2001-05-14T00:00:00.000Z,2001,2,5,20,Canada,C,Carload Traffic,10,Originated,2638.0
433,2001-05-14T00:00:00.000Z,2001,2,5,20,Canada,I,Intermodal Traffic,IC,Originated,
434,2001-05-14T00:00:00.000Z,2001,2,5,20,Canada,I,Intermodal Traffic,IT,Originated,1422.0
435,2001-05-14T00:00:00.000Z,2001,2,5,20,Canada,C,Carload Traffic,10,Received,
436,2001-05-14T00:00:00.000Z,2001,2,5,20,Canada,I,Intermodal Traffic,IC,Received,
437,2001-05-14T00:00:00.000Z,2001,2,5,20,Canada,I,Intermodal Traffic,IT,Received,196.0
438,2001-05-21T00:00:00.000Z,2001,2,5,21,Canada,C,Carload Traffic,10,Originated,1709.0
439,2001-05-21T00:00:00.000Z,2001,2,5,21,Canada,I,Intermodal Traffic,IC,Originated,14819.0
440,2001-05-21T00:00:00.000Z,2001,2,5,21,Canada,I,Intermodal Traffic,IT,Originated,2440.0
441,2001-05-21T00:00:00.000Z,2001,2,5,21,Canada,C,Carload Traffic,10,Received,862.0
442,2001-05-21T00:00:00.000Z,2001,2,5,21,Canada,I,Intermodal Traffic,IC,Received,1394.0
443,2001-05-21T00:00:00.000Z,2001,2,5,21,Canada,I,Intermodal Traffic,IT,Received,
444,2001-05-28T00:00:00.000Z,2001,2,5,22,Canada,C,Carload Traffic,10,Originated,1921.0
445,2001-05-28T00:00:00.000Z,2001,2,5,22,Canada,I,Intermodal Traffic,IC,Originated,
446,2001-05-28T00:00:00.000Z,2001,2,5,22,Canada,I,Intermodal Traffic,IT,Originated,2008.0
447,2001-05-28T00:00:00.000Z,2001,2,5,22,Canada,C,Carload Traffic,10,Received,649.0
448,2001-05-28T00:00:00.000Z,2001,2,5,22,Canada,I,Intermodal Traffic,IC,Received,
449,2001-05-28T00:00:00.000Z,2001,2,5,22,Canada,I,Intermodal Traffic,IT,Received,
450,2001-06-04T00:00:00.000Z,2001,2,6,23,Canada,C,Carload Traffic,10,Originated,2555.0
451,2001-06-04T00:00:00.000Z,2001,2,6,23,Canada,I,Intermodal Traffic,IC,Originated,14296.0
452,2001-06-04T00:00:00.000Z,2001,2,6,23,Canada,I,Intermodal Traffic,IT,Originated,2497.0
453,2001-06-04T00:00:00.000Z,2001,2,6,23,Canada,C,Carload Traffic,10,Received,674.0
454,2001-06-04T00:00:00.000Z,2001,2,6,23,Canada,I,Intermodal Traffic,IC,Received,
455,2001-06-04T00:00:00.000Z,2001,2,6,23,Canada,I,Intermodal Traffic,IT,Received,269.0
456,2001-06-11T00:00:00.000Z,2001,2,6,24,Canada,C,Carload Traffic,10,Originated,
457,2001-06-11T00:00:00.000Z,2001,2,6,24,Canada,I,Intermodal Traffic,IC,Originated,18290.0
458,2001-06-11T00:00:00.000Z,2001,2,6,24,Canada,I,Intermodal Traffic,IT,Originated,2316.0
459,2001-06-11T00:00:00.000Z,2001,2,6,24,Canada,C,Carload Traffic,10,Received,666.0
460,2001-06-11T00:00:00.000Z,2001,2,6,24,Canada,I,Intermodal Traffic,IC,Received,1961.0
461,2001-06-11T00:00:00.000Z,2001,2,6,24,Canada,I,Intermodal Traffic,IT,Received,176.0
462,2001-06-18T00:00:00.000Z,2001,2,6,25,Canada,C,Carload Traffic,10,Originated,
463,2001-06-18T00:00:00.000Z,2001,2,6,25,Canada,I,Intermodal Traffic,IC,Originated,14793.0
464,2001-06-18T00:00:00.000Z,2001,2,6,25,Canada,I,Intermodal Traffic,IT,Originated,2227.0
465,2001-06-18T00:00:00.000Z,2001,2,6,25,Canada,C,Carload Traffic,10,Received,
466,2001-06-18T00:00:00.000Z,2001,2,6,25,Canada,I,Intermodal Traffic,IC,Received,2420.0
467,2001-06-18T00:00:00.000Z,2001,2,6,25,Canada,I,Intermodal Traffic,IT,Received,252.0
468,2001-06-25T00:00:00.000Z,2001,2,6,26,Canada,C,Carload Traffic,10,Originated,2638.0
469,2001-06-25T00:00:00.000Z,2001,2,6,26,Canada,I,Intermodal Traffic,IC,Originated,
470,2001-06-25T00:00:00.000Z,2001,2,6,26,Canada,I,Intermodal Traffic,IT,Originated,1729.0
471,2001-06-25T00:00:00.000Z,2001,2,6,26,Canada,C,Carload Traffic,10,Received,726.0
472,2001-06-25T00:00:00.000Z,2001,2,6,26,Canada,I,Intermodal Traffic,IC,Received,2177.0
473,2001-06-25T00:00:00.000Z,2001,2,6,26,Canada,I,Intermodal Traffic,IT,Received,300.0
474,2001-07-02T00:00:00.000Z,2001,3,7,27,Canada,C,Carload Traffic,10,Originated,2985.0
475,2001-07-02T00:00:00.000Z,2001,3,7,27,Canada,I,Intermodal Traffic,IC,Originated,14293.0
476,2001-07-02T00:00:00.000Z,2001,3,7,27,Canada,I,Intermodal Traffic,IT,Originated,2050.0
477,2001-07-02T00:00:00.000Z,2001,3,7,27,Canada,C,Carload Traffic,10,Received,391.0
478,2001-07-02T00:00:00.000Z,2001,3,7,27,Canada,I,Intermodal Traffic,IC,Received,2003.0
479,2001-07-02T00:00:00.000Z,2001,3,7,27,Canada,I,Intermodal Traffic,IT,Received,176.0
480,2001-07-09T00:00:00.000Z,2001,3,7,28,Canada,C,Carload Traffic,10,Originated,2879.0
481,2001-07-09T00:00:00.000Z,2001,3,7,28,Canada,I,Intermodal Traffic,IC,Originated,
482,2001-07-09T00:00:00.000Z,2001,3,7,28,Canada,I,Intermodal Traffic,IT,Originated,1960.0
483,2001-07-09T00:00:00.000Z,2001,3,7,28,Canada,C,Carload Traffic,10,Received,584.0
484,2001-07-09T00:00:00.000Z,2001,3,7,28,Canada,I,Intermodal Traffic,IC,Received,1859.0
485,2001-07-09T00:00:00.000Z,2001,3,7,28,Canada,I,Intermodal Traffic,IT,Received,112.0
486,2001-07-16T00:00:00.000Z,2001,3,7,29,Canada,C,Carload Traffic,10,Originated,
487,2001-07-16T00:00:00.000Z,2001,3,7,29,Canada,I,Intermodal Traffic,IC,Originated,
488,2001-07-16T00:00:00.000Z,2001,3,7,29,Canada,I,Intermodal Traffic,IT,Originated,
489,2001-07-16T00:00:00.000Z,2001,3,7,29,Canada,C,Carload Traffic,10,Received,
490,2001-07-16T00:00:00.000Z,2001,3,7,29,Canada,I,Intermodal Traffic,IC,Received,2330.0
491,2001-07-16T00:00:00.000Z,2001,3,7,29,Canada,I,Intermodal Traffic,IT,Received,240.0
492,2001-07-23T00:00:00.000Z,2001,3,7,30,Canada,C,Carload Traffic,10,Originated,2258.0
493,2001-07-23T00:00:00.000Z,2001,3,7,30,Canada,I,Intermodal Traffic,IC,Originated,19769.0
494,2001-07-23T00:00:00.000Z,2001,3,7,30,Canada,I,Intermodal Traffic,IT,Originated,
495,2001-07-23T00:00:00.000Z,2001,3,7,30,Canada,C,Carload Traffic,10,Received,
496,2001-07-23T00:00:00.000Z,2001,3,7,30,Canada,I,Intermodal Traffic,IC,Received,
497,2001-07-23T00:00:00.000Z,2001,3,7,30,Canada,I,Intermodal Traffic,IT,Received,183.0
498,2001-07-30T00:00:00.000Z,2001,3,7,31,Canada,C,Carload Traffic,10,Originated,2814.0
499,2001-07-30T00:00:00.000Z,2001,3,7,31,Canada,I,Intermodal Traffic,IC,Originated,
500,2001-07-30T00:00:00.000Z,2001,3,7,31,Canada,I,Intermodal Traffic,IT,Originated,1038.0
501,2001-07-30T00:00:00.000Z,2001,3,7,31,Canada,C,Carload Traffic,10,Received,
502,2001-07-30T00:00:00.000Z,2001,3,7,31,Canada,I,Intermodal Traffic,IC,Received,2231.0
503,2001-07-30T00:00:00.000Z,2001,3,7,31,Canada,I,Intermodal Traffic,IT,Received,138.0
504,2001-08-06T00:00:00.000Z,2001,3,8,32,Canada,C,Carload Traffic,10,Originated,2729.0
505,2001-08-06T00:00:00.000Z,2001,3,8,32,Canada,I,Intermodal Traffic,IC,Originated,13216.0
506,2001-08-06T00:00:00.000Z,2001,3,8,32,Canada,I,Intermodal Traffic,IT,Originated,
507,2001-08-06T00:00:00.000Z,2001,3,8,32,Canada,C,Carload Traffic,10,Received,750.0
508,2001-08-06T00:00:00.000Z,2001,3,8,32,Canada,I,Intermodal Traffic,IC,Received,1765.0
509,2001-08-06T00:00:00.000Z,2001,3,8,32,Canada,I,Intermodal Traffic,IT,Received,177.0
510,2001-08-13T00:00:00.000Z,2001,3,8,33,Canada,C,Carload Traffic,10,Originated,2401.0
511,2001-08-13T00:00:00.000Z,2001,3,8,33,Canada,I,Intermodal Traffic,IC,Originated,22229.0
512,2001-08-13T00:00:00.000Z,2001,3,8,33,Canada,I,Intermodal Traffic,IT,Originated,2539.0
513,2001-08-13T00:00:00.000Z,2001,3,8,33,Canada,C,Carload Traffic,10,Received,
514,2001-08-13T00:00:00.000Z,2001,3,8,33,Canada,I,Intermodal Traffic,IC,Received,1985.0
515,2001-08-13T00:00:00.000Z,2001,3,8,33,Canada,I,Intermodal Traffic,IT,Received,
516,2001-08-20T00:00:00.000Z,2001,3,8,34,Canada,C,Carload Traffic,10,Originated,2628.0
517,2001-08-20T00:00:00.000Z,2001,3,8,34,Canada,I,Intermodal Traffic,IC,Originated,16138.0
518,2001-08-20T00:00:00.000Z,2001,3,8,34,Canada,I,Intermodal Traffic,IT,Originated,1750.0
519,2001-08-20T00:00:00.000Z,2001,3,8,34,Canada,C,Carload Traffic,10,Received,
520,2001-08-20T00:00:00.000Z,2001,3,8,34,Canada,I,Intermodal Traffic,IC,Received,2131.0
521,2001-08-20T00:00:00.000Z,2001,3,8,34,Canada,I,Intermodal Traffic,IT,Received,176.0
522,2001-08-27T00:00:00.000Z,2001,3,8,35,Canada,C,Carload Traffic,10,Originated,3736.0
